cluster_id,asset_id,distinct_alarm_count,total_events,alarms_in_cluster,start_time,end_time
223,P-0300,2,2,"P-0300.TI_HI,P-0300.SI_LO",2025-08-22 15:36:28,2025-08-22 15:57:09
224,P-0300,2,2,"P-0300.SI_LO,P-0300.PI_HI",2025-08-22 18:34:59,2025-08-22 18:58:01
225,P-0300,2,2,"P-0300.FI_LO,P-0300.PDI_HI",2025-08-22 19:32:32,2025-08-22 19:56:43
226,P-0300,2,2,"P-0300.PI_HI,P-0300.FI_LO",2025-08-23 08:07:07,2025-08-23 08:10:23
227,P-0300,3,3,"P-0300.PDI_HI,P-0300.VI_HI,P-0300.PI_LO",2025-08-23 10:00:51,2025-08-23 10:39:29
228,P-0300,2,2,"P-0300.VI_HI,P-0300.PI_HI",2025-08-23 12:31:04,2025-08-23 12:57:33
229,P-0300,3,3,"P-0300.PI_LO,P-0300.FI_LO,P-0300.PI_HI",2025-08-23 15:18:26,2025-08-23 15:51:54
230,P-0300,2,2,"P-0300.PI_HI,P-0300.PI_LO",2025-08-24 03:37:55,2025-08-24 03:51:13
231,P-0300,2,2,"P-0300.II_HI,P-0300.FI_LO",2025-08-24 05:16:07,2025-08-24 05:31:16
232,P-0300,2,4,"P-0300.PI_HI,P-0300.PDI_HI",2025-08-24 07:54:45,2025-08-24 08:58:18
233,P-0300,2,5,"P-0300.PI_LO,P-0300.FI_LO",2025-08-25 06:48:31,2025-08-25 07:31:58
234,P-0300,2,2,"P-0300.II_HI,P-0300.FI_LO",2025-08-25 09:40:11,2025-08-25 09:55:49
235,P-0300,2,4,"P-0300.FI_LO,P-0300.II_HI",2025-08-25 12:11:56,2025-08-25 12:45:58
236,P-0300,2,3,"P-0300.PDI_HI,P-0300.PI_HI",2025-08-25 14:47:17,2025-08-25 15:33:27
237,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_HI",2025-08-25 18:31:24,2025-08-25 18:47:22
238,P-0300,4,4,"P-0300.PI_HI,P-0300.TI_HI,P-0300.PI_LO,P-0300.II_HI",2025-08-26 05:40:30,2025-08-26 06:31:45
239,P-0300,3,3,"P-0300.PI_LO,P-0300.PI_HI,P-0300.FI_LO",2025-08-26 11:14:10,2025-08-26 11:38:34
240,P-0300,4,4,"P-0300.PI_LO,P-0300.PDI_HI,P-0300.FI_LO,P-0300.SI_LO",2025-08-26 13:17:26,2025-08-26 13:55:39
241,P-0300,3,3,"P-0300.PDI_HI,P-0300.PI_HI,P-0300.TI_HI",2025-08-26 14:48:25,2025-08-26 15:14:16
242,P-0300,2,2,"P-0300.II_HI,P-0300.PI_HI",2025-08-26 16:30:59,2025-08-26 16:56:16
243,P-0300,2,2,"P-0300.PI_HI,P-0300.PDI_HI",2025-08-27 00:39:16,2025-08-27 00:55:18
244,P-0300,2,2,"P-0300.FI_LO,P-0300.TI_HI",2025-08-27 07:58:25,2025-08-27 08:02:46
245,P-0300,5,9,"P-0300.PI_LO,P-0300.PDI_HI,P-0300.TI_HI,P-0300.VI_HI,P-0300.PI_HI",2025-08-27 12:03:35,2025-08-27 13:46:47
246,P-0300,2,2,"P-0300.II_HI,P-0300.PI_HI",2025-08-27 23:19:22,2025-08-27 23:38:44
247,P-0300,2,2,"P-0300.TI_HI,P-0300.PI_LO",2025-08-28 06:20:21,2025-08-28 06:31:47
248,P-0300,2,2,"P-0300.PDI_HI,P-0300.II_HI",2025-08-28 07:32:17,2025-08-28 07:37:45
249,P-0300,3,5,"P-0300.FI_LO,P-0300.PDI_HI,P-0300.PI_HI",2025-08-28 09:35:40,2025-08-28 10:13:29
250,P-0300,3,3,"P-0300.FI_LO,P-0300.PDI_HI,P-0300.PI_LO",2025-08-28 10:46:08,2025-08-28 11:07:40
251,P-0300,3,3,"P-0300.PI_LO,P-0300.PDI_HI,P-0300.PI_HI",2025-08-28 15:46:23,2025-08-28 16:05:51
252,P-0300,3,5,"P-0300.FI_LO,P-0300.VI_HI,P-0300.PI_LO",2025-08-29 09:00:14,2025-08-29 09:40:56
253,P-0300,2,2,"P-0300.FI_LO,P-0300.PDI_HI",2025-08-29 10:47:35,2025-08-29 10:54:12
254,P-0300,2,3,"P-0300.PI_HI,P-0300.FI_LO",2025-08-29 12:05:26,2025-08-29 12:42:04
255,P-0300,2,3,"P-0300.TI_HI,P-0300.PI_HI",2025-08-29 16:17:54,2025-08-29 16:57:54
256,P-0300,3,3,"P-0300.PI_LO,P-0300.PDI_HI,P-0300.FI_LO",2025-08-30 07:03:28,2025-08-30 07:23:47
257,P-0300,2,3,"P-0300.SI_LO,P-0300.FI_LO",2025-08-30 08:51:23,2025-08-30 09:24:15
258,P-0300,2,3,"P-0300.PI_HI,P-0300.TI_HI",2025-08-30 10:36:22,2025-08-30 11:10:40
259,P-0300,3,5,"P-0300.PDI_HI,P-0300.PI_LO,P-0300.PI_HI",2025-08-30 12:58:23,2025-08-30 13:17:44
260,P-0300,2,2,"P-0300.PDI_HI,P-0300.PI_LO",2025-08-30 19:27:51,2025-08-30 19:43:47
261,P-0300,3,3,"P-0300.FI_LO,P-0300.PI_LO,P-0300.PDI_HI",2025-08-31 09:06:39,2025-08-31 09:22:55
262,P-0300,4,8,"P-0300.PI_HI,P-0300.PDI_HI,P-0300.FI_LO,P-0300.SI_LO",2025-08-31 10:23:09,2025-08-31 12:13:56
263,P-0300,2,2,"P-0300.PDI_HI,P-0300.PI_HI",2025-09-01 07:25:32,2025-09-01 07:36:08
264,P-0300,4,9,"P-0300.PDI_HI,P-0300.PI_HI,P-0300.FI_LO,P-0300.PI_LO",2025-09-01 12:38:47,2025-09-01 14:43:43
265,P-0300,2,2,"P-0300.PI_HI,P-0300.PI_LO",2025-09-02 09:54:49,2025-09-02 10:00:25
266,P-0300,5,10,"P-0300.FI_LO,P-0300.SI_LO,P-0300.PI_LO,P-0300.PI_HI,P-0300.PDI_HI",2025-09-02 10:34:27,2025-09-02 12:41:45
267,P-0300,4,4,"P-0300.SI_LO,P-0300.FI_LO,P-0300.PI_HI,P-0300.PDI_HI",2025-09-02 13:49:47,2025-09-02 14:46:37
268,P-0300,4,4,"P-0300.PDI_HI,P-0300.TI_HI,P-0300.FI_LO,P-0300.PI_HI",2025-09-02 19:13:51,2025-09-02 20:32:54
269,P-0300,2,2,"P-0300.PDI_HI,P-0300.PI_HI",2025-09-03 02:08:02,2025-09-03 02:09:27
270,P-0300,2,3,"P-0300.FI_LO,P-0300.PI_LO",2025-09-03 06:52:26,2025-09-03 07:21:47
271,P-0300,3,3,"P-0300.PDI_HI,P-0300.PI_LO,P-0300.PI_HI",2025-09-03 08:17:11,2025-09-03 08:53:46
272,P-0300,3,3,"P-0300.PDI_HI,P-0300.FI_LO,P-0300.PI_LO",2025-09-03 09:55:18,2025-09-03 10:23:58
273,P-0300,3,3,"P-0300.SI_LO,P-0300.PI_HI,P-0300.PDI_HI",2025-09-03 14:52:41,2025-09-03 15:38:38
274,P-0300,2,2,"P-0300.PI_LO,P-0300.FI_LO",2025-09-03 16:30:15,2025-09-03 16:44:51
275,P-0300,3,3,"P-0300.PDI_HI,P-0300.PI_HI,P-0300.PI_LO",2025-09-03 22:01:52,2025-09-03 22:35:08
276,P-0300,2,2,"P-0300.PI_HI,P-0300.FI_LO",2025-09-04 07:46:21,2025-09-04 07:49:17
277,P-0300,4,5,"P-0300.PI_LO,P-0300.VI_HI,P-0300.II_HI,P-0300.PI_HI",2025-09-04 08:41:47,2025-09-04 09:42:25
278,P-0300,2,3,"P-0300.PDI_HI,P-0300.PI_HI",2025-09-04 12:34:06,2025-09-04 13:01:55
279,P-0300,5,6,"P-0300.PI_HI,P-0300.PI_LO,P-0300.FI_LO,P-0300.II_HI,P-0300.PDI_HI",2025-09-04 14:10:12,2025-09-04 14:41:15
280,P-0300,3,3,"P-0300.VI_HI,P-0300.FI_LO,P-0300.PI_LO",2025-09-05 06:29:53,2025-09-05 06:51:50
281,P-0300,2,2,"P-0300.PI_HI,P-0300.PI_LO",2025-09-05 08:53:53,2025-09-05 08:53:59
282,P-0300,3,4,"P-0300.PI_HI,P-0300.PDI_HI,P-0300.FI_LO",2025-09-05 09:44:39,2025-09-05 10:33:28
283,P-0300,4,5,"P-0300.FI_LO,P-0300.PDI_HI,P-0300.PI_LO,P-0300.PI_HI",2025-09-05 12:06:28,2025-09-05 13:19:59
284,P-0300,2,3,"P-0300.PI_LO,P-0300.PDI_HI",2025-09-05 14:57:01,2025-09-05 15:37:08
285,P-0300,3,3,"P-0300.PDI_HI,P-0300.FI_LO,P-0300.SI_LO",2025-09-05 17:35:23,2025-09-05 18:11:38
286,P-0300,2,2,"P-0300.PI_HI,P-0300.PI_LO",2025-09-06 04:46:12,2025-09-06 05:14:43
287,P-0300,2,3,"P-0300.PI_HI,P-0300.PI_LO",2025-09-06 08:21:52,2025-09-06 08:31:48
288,P-0300,2,2,"P-0300.PI_HI,P-0300.PDI_HI",2025-09-06 09:37:39,2025-09-06 10:07:01
289,P-0300,3,3,"P-0300.FI_LO,P-0300.PI_LO,P-0300.PDI_HI",2025-09-06 11:39:15,2025-09-06 12:12:58
290,P-0300,2,2,"P-0300.PI_LO,P-0300.VI_HI",2025-09-06 14:41:34,2025-09-06 14:43:25
291,P-0300,2,2,"P-0300.TI_HI,P-0300.PDI_HI",2025-09-06 16:22:40,2025-09-06 16:47:16
292,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_HI",2025-09-07 05:08:00,2025-09-07 05:36:01
293,P-0300,3,3,"P-0300.FI_LO,P-0300.VI_HI,P-0300.PDI_HI",2025-09-07 08:07:14,2025-09-07 08:57:25
294,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_HI",2025-09-07 10:27:27,2025-09-07 10:42:42
295,P-0300,2,6,"P-0300.PI_HI,P-0300.PDI_HI",2025-09-07 11:16:23,2025-09-07 12:37:41
296,P-0300,2,2,"P-0300.PDI_HI,P-0300.PI_LO",2025-09-07 14:27:45,2025-09-07 14:34:43
297,P-0300,2,2,"P-0300.PDI_HI,P-0300.PI_HI",2025-09-07 16:06:15,2025-09-07 16:18:35
298,P-0300,2,2,"P-0300.SI_LO,P-0300.PI_HI",2025-09-08 08:29:02,2025-09-08 08:49:48
299,P-0300,3,4,"P-0300.PDI_HI,P-0300.II_HI,P-0300.PI_LO",2025-09-08 11:58:10,2025-09-08 12:23:50
300,P-0300,4,4,"P-0300.FI_LO,P-0300.II_HI,P-0300.PI_HI,P-0300.PDI_HI",2025-09-08 13:53:08,2025-09-08 14:38:23
301,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_HI",2025-09-08 15:25:41,2025-09-08 15:40:46
302,P-0300,2,2,"P-0300.PI_HI,P-0300.PI_LO",2025-09-08 16:14:48,2025-09-08 16:20:37
303,P-0300,3,3,"P-0300.PI_LO,P-0300.PDI_HI,P-0300.TI_HI",2025-09-08 20:40:33,2025-09-08 20:54:45
304,P-0300,4,4,"P-0300.FI_LO,P-0300.PDI_HI,P-0300.PI_LO,P-0300.PI_HI",2025-09-09 06:32:45,2025-09-09 06:55:33
305,P-0300,2,3,"P-0300.PI_LO,P-0300.PDI_HI",2025-09-09 09:12:36,2025-09-09 09:24:58
306,P-0300,2,2,"P-0300.PDI_HI,P-0300.PI_LO",2025-09-09 12:14:03,2025-09-09 12:25:24
307,P-0300,3,4,"P-0300.PI_HI,P-0300.PI_LO,P-0300.FI_LO",2025-09-09 12:55:48,2025-09-09 13:24:36
308,P-0300,2,3,"P-0300.FI_LO,P-0300.PDI_HI",2025-09-09 16:06:22,2025-09-09 16:27:08
309,P-0300,4,4,"P-0300.II_HI,P-0300.FI_LO,P-0300.PDI_HI,P-0300.TI_HI",2025-09-09 17:21:41,2025-09-09 18:21:15
310,P-0300,3,3,"P-0300.FI_LO,P-0300.PDI_HI,P-0300.PI_HI",2025-09-09 20:24:32,2025-09-09 20:50:09
311,P-0300,4,4,"P-0300.PI_LO,P-0300.SI_LO,P-0300.TI_HI,P-0300.PDI_HI",2025-09-10 07:06:55,2025-09-10 07:36:39
312,P-0300,2,2,"P-0300.PDI_HI,P-0300.II_HI",2025-09-10 08:15:55,2025-09-10 08:35:20
313,P-0300,2,2,"P-0300.PI_LO,P-0300.FI_LO",2025-09-10 09:32:13,2025-09-10 09:42:44
314,P-0300,4,5,"P-0300.PI_LO,P-0300.FI_LO,P-0300.PDI_HI,P-0300.PI_HI",2025-09-10 10:44:48,2025-09-10 11:49:48
315,P-0300,2,2,"P-0300.PI_LO,P-0300.PDI_HI",2025-09-11 03:33:29,2025-09-11 03:50:37
316,P-0300,2,2,"P-0300.PI_LO,P-0300.PI_HI",2025-09-11 08:44:58,2025-09-11 09:11:35
317,P-0300,3,3,"P-0300.PI_HI,P-0300.PDI_HI,P-0300.PI_LO",2025-09-11 10:49:45,2025-09-11 11:14:12
318,P-0300,3,6,"P-0300.PI_HI,P-0300.PI_LO,P-0300.FI_LO",2025-09-11 13:08:31,2025-09-11 14:06:45
319,P-0300,2,3,"P-0300.FI_LO,P-0300.PI_LO",2025-09-11 17:15:39,2025-09-11 17:42:47
320,P-0300,2,3,"P-0300.PI_LO,P-0300.FI_LO",2025-09-12 05:31:50,2025-09-12 06:08:46
321,P-0300,3,4,"P-0300.PI_LO,P-0300.PI_HI,P-0300.PDI_HI",2025-09-12 08:44:46,2025-09-12 09:08:29
322,P-0300,4,6,"P-0300.FI_LO,P-0300.PI_HI,P-0300.PDI_HI,P-0300.PI_LO",2025-09-12 10:20:09,2025-09-12 12:03:56
323,P-0300,2,2,"P-0300.II_HI,P-0300.PI_HI",2025-09-12 13:31:12,2025-09-12 13:52:15
324,P-0300,3,3,"P-0300.PDI_HI,P-0300.II_HI,P-0300.TI_HI",2025-09-12 14:30:21,2025-09-12 14:47:56
325,P-0300,2,2,"P-0300.PI_HI,P-0300.PDI_HI",2025-09-12 15:19:59,2025-09-12 15:39:00
326,P-0300,3,4,"P-0300.PDI_HI,P-0300.FI_LO,P-0300.PI_LO",2025-09-13 04:40:33,2025-09-13 05:11:34
327,P-0300,2,3,"P-0300.PI_LO,P-0300.FI_LO",2025-09-13 07:35:19,2025-09-13 08:14:35
328,P-0300,2,2,"P-0300.FI_LO,P-0300.PDI_HI",2025-09-13 10:18:26,2025-09-13 10:36:50
329,P-0300,3,5,"P-0300.PDI_HI,P-0300.PI_LO,P-0300.PI_HI",2025-09-13 11:24:38,2025-09-13 12:16:05
330,P-0300,2,3,"P-0300.II_HI,P-0300.FI_LO",2025-09-13 15:57:13,2025-09-13 16:25:15
331,P-0300,3,5,"P-0300.FI_LO,P-0300.PI_HI,P-0300.PI_LO",2025-09-14 09:46:44,2025-09-14 10:36:35
332,P-0300,2,2,"P-0300.PDI_HI,P-0300.PI_HI",2025-09-14 11:08:00,2025-09-14 11:13:48
333,P-0300,2,2,"P-0300.FI_LO,P-0300.II_HI",2025-09-14 11:46:05,2025-09-14 11:55:43
334,P-0300,2,3,"P-0300.FI_LO,P-0300.PDI_HI",2025-09-14 12:51:14,2025-09-14 13:16:01
335,P-0300,2,5,"P-0300.PDI_HI,P-0300.PI_LO",2025-09-14 14:55:43,2025-09-14 15:57:28
336,P-0300,2,2,"P-0300.VI_HI,P-0300.PI_LO",2025-09-14 23:47:39,2025-09-15 00:04:58
337,P-0300,5,10,"P-0300.TI_HI,P-0300.FI_LO,P-0300.PDI_HI,P-0300.PI_LO,P-0300.PI_HI",2025-09-15 08:27:37,2025-09-15 10:27:26
338,P-0300,2,2,"P-0300.PDI_HI,P-0300.FI_LO",2025-09-15 11:56:05,2025-09-15 12:13:31
339,P-0300,5,5,"P-0300.PI_LO,P-0300.SI_LO,P-0300.PDI_HI,P-0300.VI_HI,P-0300.PI_HI",2025-09-15 13:56:38,2025-09-15 14:47:13
340,P-0300,2,3,"P-0300.VI_HI,P-0300.PDI_HI",2025-09-15 15:40:38,2025-09-15 15:48:29
341,P-0300,2,4,"P-0300.PI_LO,P-0300.PDI_HI",2025-09-15 16:46:43,2025-09-15 17:40:15
342,P-0300,2,3,"P-0300.PDI_HI,P-0300.PI_LO",2025-09-15 18:20:40,2025-09-15 18:53:43
343,P-0300,2,3,"P-0300.PI_HI,P-0300.FI_LO",2025-09-15 21:04:36,2025-09-15 21:43:36
344,P-0300,3,3,"P-0300.PI_HI,P-0300.FI_LO,P-0300.PI_LO",2025-09-16 10:32:33,2025-09-16 10:37:24
345,P-0300,3,7,"P-0300.PI_HI,P-0300.PI_LO,P-0300.PDI_HI",2025-09-16 11:57:43,2025-09-16 13:30:34
346,P-0300,2,2,"P-0300.FI_LO,P-0300.PDI_HI",2025-09-16 17:22:35,2025-09-16 17:43:25
347,P-0300,2,2,"P-0300.PI_HI,P-0300.PDI_HI",2025-09-16 22:32:24,2025-09-16 22:44:08
348,P-0300,3,3,"P-0300.FI_LO,P-0300.PI_HI,P-0300.PDI_HI",2025-09-17 07:01:28,2025-09-17 07:18:02
349,P-0300,2,2,"P-0300.PI_LO,P-0300.FI_LO",2025-09-17 08:56:24,2025-09-17 09:14:36
350,P-0300,2,2,"P-0300.PI_HI,P-0300.PDI_HI",2025-09-17 10:19:52,2025-09-17 10:45:47
351,P-0300,2,3,"P-0300.PDI_HI,P-0300.FI_LO",2025-09-17 12:54:02,2025-09-17 12:58:51
352,P-0300,6,9,"P-0300.PDI_HI,P-0300.SI_LO,P-0300.PI_LO,P-0300.TI_HI,P-0300.PI_HI,P-0300.FI_LO",2025-09-17 13:46:56,2025-09-17 15:29:31
353,P-0300,2,2,"P-0300.PI_HI,P-0300.FI_LO",2025-09-17 16:53:51,2025-09-17 17:00:39
354,P-0300,2,2,"P-0300.PI_HI,P-0300.FI_LO",2025-09-17 17:38:08,2025-09-17 17:39:40
355,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_LO",2025-09-23 02:29:37,2025-09-23 02:41:16
356,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_HI",2025-09-27 11:51:58,2025-09-27 11:52:03
357,P-0300,2,2,"P-0300.VI_HI,P-0300.PI_LO",2025-09-27 16:39:45,2025-09-27 16:47:33
358,P-0300,2,2,"P-0300.VI_HI,P-0300.FI_LO",2025-09-27 19:43:47,2025-09-27 19:57:03
359,P-0300,2,2,"P-0300.PI_LO,P-0300.FI_LO",2025-09-29 12:27:01,2025-09-29 12:46:55
360,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_HI",2025-10-01 19:43:08,2025-10-01 20:08:35
361,P-0300,2,2,"P-0300.VI_HI,P-0300.PI_HI",2025-10-02 21:17:08,2025-10-02 21:25:59
362,P-0300,2,2,"P-0300.TI_HI,P-0300.FI_LO",2025-10-07 11:40:25,2025-10-07 12:05:01
363,P-0300,2,2,"P-0300.PDI_HI,P-0300.II_HI",2025-10-09 15:22:28,2025-10-09 15:34:28
364,P-0300,2,2,"P-0300.II_HI,P-0300.PDI_HI",2025-10-10 13:06:51,2025-10-10 13:28:47
365,P-0300,2,2,"P-0300.VI_HI,P-0300.PDI_HI",2025-10-12 11:27:09,2025-10-12 11:49:42
366,P-0300,2,2,"P-0300.PDI_HI,P-0300.TI_HI",2025-10-15 13:45:47,2025-10-15 14:05:06
367,P-0300,2,2,"P-0300.II_HI,P-0300.SI_LO",2025-10-15 18:45:01,2025-10-15 19:05:24
368,P-0300,2,2,"P-0300.FI_LO,P-0300.VI_HI",2025-10-19 20:12:31,2025-10-19 20:13:16
369,P-0300,2,2,"P-0300.II_HI,P-0300.FI_LO",2025-10-21 11:11:23,2025-10-21 11:30:14
370,P-0300,3,3,"P-0300.TI_HI,P-0300.SI_LO,P-0300.II_HI",2025-10-21 12:51:18,2025-10-21 13:19:51
371,P-0300,2,2,"P-0300.SI_LO,P-0300.VI_HI",2025-10-21 17:56:18,2025-10-21 18:20:32
372,P-0300,2,2,"P-0300.PDI_HI,P-0300.II_HI",2025-10-21 20:53:46,2025-10-21 21:12:08
373,P-0300,2,2,"P-0300.TI_HI,P-0300.SI_LO",2025-10-25 16:16:40,2025-10-25 16:38:25
374,P-0300,2,2,"P-0300.PI_LO,P-0300.FI_LO",2025-10-26 12:52:28,2025-10-26 13:15:23
375,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_HI",2025-10-27 10:39:03,2025-10-27 11:02:22
376,P-0300,2,2,"P-0300.SI_LO,P-0300.PDI_HI",2025-10-30 11:23:12,2025-10-30 11:38:13
377,P-0300,3,3,"P-0300.VI_HI,P-0300.PDI_HI,P-0300.II_HI",2025-10-31 13:05:28,2025-10-31 13:54:31
378,P-0300,2,2,"P-0300.VI_HI,P-0300.PI_LO",2025-10-31 17:25:39,2025-10-31 17:40:21
379,P-0300,2,2,"P-0300.SI_LO,P-0300.TI_HI",2025-11-01 09:55:16,2025-11-01 10:20:53
380,P-0300,2,2,"P-0300.PDI_HI,P-0300.FI_LO",2025-11-01 21:18:11,2025-11-01 21:45:44
381,P-0300,2,3,"P-0300.PDI_HI,P-0300.PI_LO",2025-11-02 14:50:59,2025-11-02 15:15:13
382,P-0300,2,2,"P-0300.II_HI,P-0300.TI_HI",2025-11-03 18:15:33,2025-11-03 18:36:09
383,P-0300,2,2,"P-0300.VI_HI,P-0300.SI_LO",2025-11-06 15:17:18,2025-11-06 15:45:34
384,P-0300,2,2,"P-0300.II_HI,P-0300.FI_LO",2025-11-07 13:58:50,2025-11-07 14:01:32
385,P-0300,2,2,"P-0300.FI_LO,P-0300.PDI_HI",2025-11-10 11:18:38,2025-11-10 11:36:18
386,P-0300,2,2,"P-0300.PI_HI,P-0300.II_HI",2025-11-11 15:03:28,2025-11-11 15:06:18
387,P-0300,3,3,"P-0300.PI_LO,P-0300.FI_LO,P-0300.TI_HI",2025-11-12 11:16:15,2025-11-12 11:35:34
388,P-0300,2,2,"P-0300.VI_HI,P-0300.FI_LO",2025-11-13 19:21:55,2025-11-13 19:41:36
389,P-0300,2,2,"P-0300.TI_HI,P-0300.II_HI",2025-11-13 21:13:45,2025-11-13 21:16:45
390,P-0300,2,2,"P-0300.VI_HI,P-0300.SI_LO",2025-11-18 17:10:05,2025-11-18 17:25:53
391,P-0300,2,2,"P-0300.SI_LO,P-0300.II_HI",2025-11-19 15:00:32,2025-11-19 15:20:00
392,P-0300,2,2,"P-0300.PI_HI,P-0300.PDI_HI",2025-11-20 06:54:31,2025-11-20 07:14:18
393,P-0300,2,2,"P-0300.PDI_HI,P-0300.FI_LO",2025-11-21 17:29:47,2025-11-21 17:54:47
394,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_LO",2025-11-22 08:49:45,2025-11-22 09:09:39
395,P-0300,2,2,"P-0300.PI_HI,P-0300.PI_LO",2025-11-22 12:46:33,2025-11-22 13:00:11
396,P-0300,2,2,"P-0300.TI_HI,P-0300.PDI_HI",2025-11-23 09:11:21,2025-11-23 09:32:56
397,P-0300,2,2,"P-0300.SI_LO,P-0300.TI_HI",2025-11-24 18:03:08,2025-11-24 18:31:57
398,P-0300,3,3,"P-0300.PI_HI,P-0300.SI_LO,P-0300.VI_HI",2025-11-26 13:44:22,2025-11-26 14:16:31
399,P-0300,2,2,"P-0300.II_HI,P-0300.FI_LO",2025-12-03 05:14:07,2025-12-03 05:30:21
400,P-0300,2,2,"P-0300.VI_HI,P-0300.PDI_HI",2025-12-03 11:50:52,2025-12-03 12:16:08
401,P-0300,2,2,"P-0300.TI_HI,P-0300.FI_LO",2025-12-05 18:54:11,2025-12-05 18:57:23
402,P-0300,3,3,"P-0300.VI_HI,P-0300.FI_LO,P-0300.PI_LO",2025-12-06 14:29:00,2025-12-06 15:05:13
403,P-0300,2,2,"P-0300.PI_LO,P-0300.II_HI",2025-12-10 19:47:21,2025-12-10 20:03:55
404,P-0300,2,2,"P-0300.SI_LO,P-0300.II_HI",2025-12-12 07:11:34,2025-12-12 07:21:11
405,P-0300,2,2,"P-0300.VI_HI,P-0300.II_HI",2025-12-12 13:23:21,2025-12-12 13:26:14
406,P-0300,2,2,"P-0300.SI_LO,P-0300.FI_LO",2025-12-13 08:52:51,2025-12-13 08:58:45
407,P-0300,2,2,"P-0300.FI_LO,P-0300.VI_HI",2025-12-14 09:40:46,2025-12-14 09:43:06
408,P-0300,2,2,"P-0300.FI_LO,P-0300.PI_HI",2025-12-14 15:14:54,2025-12-14 15:27:37
409,P-0300,2,2,"P-0300.II_HI,P-0300.PI_HI",2025-12-15 10:17:50,2025-12-15 10:41:09
410,P-0300,2,2,"P-0300.PI_HI,P-0300.PI_LO",2025-12-17 06:54:11,2025-12-17 07:21:22
411,P-0300,3,3,"P-0300.II_HI,P-0300.TI_HI,P-0300.SI_LO",2025-12-18 07:26:18,2025-12-18 08:18:32
412,P-0300,2,2,"P-0300.FI_LO,P-0300.TI_HI",2025-12-22 10:09:03,2025-12-22 10:09:04
413,P-0300,2,2,"P-0300.PI_HI,P-0300.PDI_HI",2025-12-23 12:39:34,2025-12-23 13:09:01
414,P-0300,2,2,"P-0300.VI_HI,P-0300.SI_LO",2025-12-27 06:29:13,2025-12-27 06:54:13
415,P-0300,2,2,"P-0300.FI_LO,P-0300.SI_LO",2025-12-27 16:32:57,2025-12-27 16:33:03
416,P-0300,2,2,"P-0300.PI_HI,P-0300.PI_LO",2025-12-29 11:06:22,2025-12-29 11:23:07
417,P-0700,2,2,"P-0700.PI_HI,P-0700.VI_HI",2025-01-04 12:34:45,2025-01-04 12:38:46
418,P-0700,2,2,"P-0700.PI_LO,P-0700.SI_LO",2025-01-04 22:19:27,2025-01-04 22:21:53
419,P-0700,2,3,"P-0700.TI_HI,P-0700.VI_HI",2025-01-09 09:40:29,2025-01-09 09:52:39
420,P-0700,2,2,"P-0700.TI_HI,P-0700.FI_LO",2025-01-12 12:53:52,2025-01-12 13:14:56
421,P-0700,2,2,"P-0700.TI_HI,P-0700.FI_LO",2025-01-14 11:03:11,2025-01-14 11:24:54
422,P-0700,2,2,"P-0700.II_HI,P-0700.FI_LO",2025-01-15 14:29:19,2025-01-15 14:42:03
423,P-0700,2,2,"P-0700.PDI_HI,P-0700.II_HI",2025-01-18 11:44:35,2025-01-18 11:53:33
424,P-0700,4,4,"P-0700.PDI_HI,P-0700.VI_HI,P-0700.FI_LO,P-0700.PI_HI",2025-01-20 12:49:23,2025-01-20 13:34:42
425,P-0700,2,2,"P-0700.TI_HI,P-0700.PI_HI",2025-01-22 11:31:36,2025-01-22 11:39:06
426,P-0700,2,2,"P-0700.PI_HI,P-0700.TI_HI",2025-01-23 23:09:58,2025-01-23 23:18:59
427,P-0700,2,2,"P-0700.TI_HI,P-0700.PI_HI",2025-01-24 06:44:54,2025-01-24 07:07:50
428,P-0700,2,2,"P-0700.II_HI,P-0700.SI_LO",2025-01-24 23:33:24,2025-01-24 23:34:44
429,P-0700,2,2,"P-0700.VI_HI,P-0700.FI_LO",2025-01-26 13:09:21,2025-01-26 13:28:03
430,P-0700,2,2,"P-0700.II_HI,P-0700.FI_LO",2025-01-26 17:08:08,2025-01-26 17:19:47
431,P-0700,2,2,"P-0700.SI_LO,P-0700.PDI_HI",2025-01-27 17:41:47,2025-01-27 17:57:21
432,P-0700,2,2,"P-0700.FI_LO,P-0700.TI_HI",2025-01-27 21:12:31,2025-01-27 21:40:56
433,P-0700,2,2,"P-0700.VI_HI,P-0700.FI_LO",2025-01-31 05:51:38,2025-01-31 06:14:43
434,P-0700,2,2,"P-0700.SI_LO,P-0700.FI_LO",2025-02-02 23:19:04,2025-02-02 23:24:49
435,P-0700,2,2,"P-0700.II_HI,P-0700.PDI_HI",2025-02-03 08:34:52,2025-02-03 08:48:52
436,P-0700,2,2,"P-0700.SI_LO,P-0700.II_HI",2025-02-03 14:36:48,2025-02-03 15:03:04
437,P-0700,2,2,"P-0700.FI_LO,P-0700.PDI_HI",2025-02-03 17:35:36,2025-02-03 17:36:46
